"appid","percent","owners"
211900,0.82,35000
211970,0.57,10000
212010,0.73,350000
212030,0.79,150000
212050,0.92,75000
212070,0.76,3500000
212110,0.75,35000
212160,0.71,1500000
212390,0.73,750000
212500,0.81,3500000
212630,0.65,350000
212680,0.96,3500000
212700,0.52,75000
212780,0.64,35000
212800,0.89,1500000
213030,0.87,350000
213330,0.88,350000
213350,0.53,10000
213390,0.6,10000
213610,0.84,750000
213650,0.86,750000
213670,0.98,3500000
213850,0.82,750000
214100,0.49,10000
214130,0.62,10000
214150,0.51,350000
214170,0.88,750000
214250,0.66,350000
214340,0.9,750000
214360,0.73,350000
214420,0.74,3500000
214490,0.93,1500000
214550,0.79,350000
214570,0.77,75000
214590,0.86,150000
214610,0.85,75000
214630,0.62,75000
214700,0.6,150000
214730,0.95,150000
214770,0.94,750000
214790,0.84,350000
214830,0.87,350000
214870,0.77,750000
214910,0.47,150000
214950,0.7,3500000
214970,0.84,350000
215080,0.77,1500000
215160,0.91,350000
215280,0.68,1500000
215390,0.5,10000
215470,0.77,350000
215510,0.79,350000
215530,0.82,750000
215550,0.48,75000
215630,0.68,150000
215670,0.67,350000
215690,0.75,350000
215710,0.83,150000
215770,0.54,35000
215790,0.3,350000
215830,0.74,750000
215870,0.4,350000
215930,0.72,350000
216090,0.94,35000
216110,0.8,150000
216130,0.23,35000
216150,0.68,1500000
216210,0.64,35000
216260,0.9,35000
216290,0.93,75000
216670,0.88,10000
216890,0.8,350000
216910,0.72,350000
216930,0.82,10000
217120,0.89,10000
217140,0.68,350000
217200,0.94,750000
217270,0.7,35000
217290,0.87,35000
217690,0.64,350000
217750,0.69,750000
217790,0.72,150000
217920,0.7,350000
218020,0.86,75000
218040,0.52,35000
218060,0.92,750000
218090,0.81,150000
218230,0.82,7500000
218410,0.96,350000
218510,0.72,750000
218620,0.85,15000000
218640,0.8,750000
218660,0.79,75000
218680,0.92,1500000
218700,0.71,35000
218740,0.85,750000
218820,0.7,350000
219070,0.43,10000
219150,0.97,3500000
219190,0.9,75000
219200,0.83,75000
219340,0.74,350000
219640,0.82,7500000
219680,0.74,350000
219700,0.64,350000
219760,0.53,750000
219780,0.82,750000
219830,0.83,350000
219890,0.95,1500000
219910,0.91,350000
219950,0.88,350000
219990,0.91,1500000
220090,0.87,350000
220160,0.77,350000
220200,0.91,3500000
220240,0.89,3500000
220260,0.91,750000
220420,0.83,10000
220440,0.94,1500000
220460,0.82,150000
220660,0.43,150000
220700,0.94,750000
220740,0.92,350000
220780,0.94,750000
220820,0.84,350000
220860,0.84,350000
220900,0.64,150000
221020,0.25,150000
221040,0.79,1500000
221100,0.61,3500000
221180,0.91,150000
221260,0.93,750000
221380,0.94,7500000
221540,0.82,150000
221640,0.97,1500000
221680,0.91,750000
221810,0.86,350000
221830,0.84,150000
221910,0.92,3500000
222140,0.73,150000
222180,0.7,10000
222420,0.84,150000
222440,0.92,150000
222480,0.84,750000
222500,0.48,35000
222520,0.61,350000
222640,0.77,75000
222730,0.8,750000
222750,0.89,750000
222880,0.91,3500000
222940,0.89,750000
222980,0.87,350000
223000,0.87,35000
223100,0.56,750000
223220,0.79,750000
223280,0.91,10000
223330,0.76,35000
223410,0.7,35000
223430,0.34,75000
223450,0.76,35000
223470,0.95,1500000
223490,0.41,35000
223510,0.77,150000
223710,0.86,3500000
223730,0.86,150000
223750,0.77,3500000
223810,0.89,150000
223830,0.88,350000
224000,0.75,150000
224040,0.79,35000
224260,0.89,7500000
224300,0.88,350000
224460,0.91,350000
224480,0.93,750000
224500,0.78,350000
224600,0.77,3500000
224700,0.33,10000
224740,0.45,35000
224760,0.92,1500000
224820,0.96,150000
224860,0.32,350000
224900,0.58,350000
224920,0.73,350000
224940,0.73,350000
224960,0.82,750000
224980,0.87,750000
225000,0.75,750000
225020,0.57,750000
225080,0.95,1500000
225160,0.92,350000
225260,0.93,3500000
225280,0.85,350000
225300,0.88,750000
225320,0.83,750000
225360,0.49,150000
225420,0.56,750000
225540,0.73,3500000
225600,0.67,350000
225640,0.7,750000
225840,0.91,3500000
226100,0.73,75000
226120,0.62,350000
226560,0.59,75000
226580,0.78,150000
226620,0.91,150000
226720,0.61,350000
226740,0.77,350000
226780,0.49,35000
226820,0.94,10000
226840,0.8,750000
226860,0.76,750000
226960,0.69,75000
227000,0.97,150000
227060,0.6,75000
227080,0.94,350000
227100,0.88,350000
227160,0.21,150000
227200,0.89,350000
227220,0.88,350000
227300,0.97,7500000
227380,0.77,75000
227560,0.66,150000
227580,0.89,150000
227600,0.9,150000
227760,0.69,75000
227780,0.89,150000
227800,0.73,35000
227860,0.53,350000
227900,0.58,10000
227920,0.41,35000
227940,0.66,15000000
228200,0.9,750000
228260,0.72,350000
228280,0.86,750000
228300,0.83,750000
228320,0.49,150000
228360,0.93,150000
228380,0.78,750000
228440,0.69,150000
228760,0.8,150000
228960,0.9,150000
229480,0.81,150000
229520,0.64,75000
229560,0.58,10000
229580,0.59,75000
229600,0.45,35000
229810,0.68,150000
229870,0.87,75000
229890,0.84,10000
229970,0.6,75000
230050,0.88,350000
230070,0.82,150000
230150,0.71,150000
230190,0.84,350000
230270,0.95,150000
230290,0.94,350000
230310,0.36,75000
230410,0.92,35000000
230650,0.47,35000
230700,0.81,350000
230760,0.36,10000
230820,0.9,350000
230840,0.5,75000
230980,0.57,350000
231020,0.7,35000
231040,0.78,350000
231140,0.57,350000
231160,0.96,750000
231200,0.83,350000
231310,0.61,75000
231330,0.72,150000
231430,0.73,3500000
231720,0.34,75000
231740,0.84,350000
232010,0.79,1500000
232050,0.67,1500000
232090,0.88,3500000
232430,0.77,750000
232750,0.73,350000
232770,0.82,350000
232790,0.83,750000
232890,0.61,750000
232910,0.84,750000
232950,0.5,150000
232970,0.86,150000
233110,0.38,35000
233130,0.93,3500000
233150,0.91,350000
233190,0.84,150000
233210,0.27,35000
233230,0.74,150000
233270,0.88,1500000
233290,0.84,750000
233310,0.83,75000
233350,0.86,150000
233410,0.9,35000
233450,0.93,3500000
233470,0.83,350000
233510,0.66,35000
233550,0.83,150000
233610,0.93,150000
233720,0.82,1500000
233740,0.88,350000
233840,0.76,750000
233860,0.89,350000
233980,0.93,350000
234080,0.8,350000
234140,0.9,3500000
234160,0.85,150000
234190,0.79,750000
234270,0.93,75000
234290,0.64,75000
234330,0.69,350000
234350,0.81,35000
234370,0.33,75000
234390,0.86,750000
234490,0.62,150000
234630,0.76,1500000
234650,0.88,1500000
234670,0.9,750000
234820,0.68,10000
234900,0.85,150000
234920,0.78,75000
234940,0.76,350000
235070,0.57,35000
235210,0.84,750000
235250,0.88,150000
235320,0.93,150000
235340,0.59,750000
235360,0.76,150000
235380,0.59,75000
235400,0.52,350000
235460,0.92,750000
235520,0.78,10000
235540,0.8,1500000
235600,0.83,750000
235620,0.75,150000
235660,0.84,75000
235720,0.76,350000
235800,0.81,350000
235820,0.84,75000
235900,0.91,150000
235980,0.98,75000
236010,0.53,10000
236090,0.96,1500000
236110,0.74,3500000
236130,0.58,75000
236150,0.7,750000
236290,0.81,10000
236370,0.61,350000
236390,0.79,15000000
236430,0.89,1500000
236450,0.95,350000
236470,0.6,35000
236490,0.6,10000
236510,0.39,350000
236690,0.72,350000
236730,0.81,350000
236790,0.23,75000
236850,0.83,1500000
236930,0.98,35000
236970,0.46,35000
237310,0.76,1500000
237350,0.73,35000
237430,0.82,150000
237470,0.68,35000
237550,0.55,75000
237570,0.82,350000
237630,0.86,350000
237740,0.89,150000
237760,0.93,35000
237850,0.83,350000
237870,0.69,350000
237890,0.73,150000
237930,0.95,1500000
237950,0.6,350000
237970,0.72,35000
237990,0.9,750000
238010,0.91,1500000
238050,0.91,150000
238090,0.79,1500000
238210,0.94,750000
238240,0.38,350000
238260,0.73,750000
238320,0.96,3500000
238370,0.78,1500000
238430,0.72,1500000
238460,0.97,3500000
238530,0.92,75000
238630,0.75,35000
238750,0.67,150000
238870,0.15,75000
238890,0.43,150000
238910,0.75,350000
238930,0.54,150000
238960,0.92,15000000
239030,0.96,3500000
239070,0.9,750000
239090,0.94,35000
239120,0.8,350000
239140,0.93,3500000
239160,0.71,1500000
239200,0.67,3500000
239250,0.83,350000
239430,0.85,350000
239700,0.86,75000
239720,0.79,10000
239800,0.93,150000
239820,0.95,1500000
239840,0.73,75000
240320,0.65,1500000
240340,0.91,10000
240360,0.84,10000
240440,0.9,75000
240600,0.71,75000
240620,0.61,35000
240720,0.79,1500000
240760,0.83,750000
240970,0.93,75000
241000,0.52,10000
241240,0.91,350000
241260,0.92,150000
241300,0.89,10000
241320,0.93,150000
241410,0.9,150000
241560,0.67,350000
241600,0.94,1500000
241620,0.67,150000
241720,0.49,150000
241760,0.75,10000
241910,0.89,350000
242050,0.88,1500000
242110,0.57,350000
242130,0.53,75000
242530,0.64,75000
242570,0.7,350000
242640,0.82,750000
242680,0.96,750000
242700,0.86,1500000
242720,0.67,3500000
242760,0.93,3500000
242780,0.83,75000
242820,0.93,350000
242840,0.81,75000
242860,0.83,1500000
242880,0.79,750000
242920,0.9,1500000
243000,0.71,150000
243120,0.82,350000
243160,0.83,150000
243200,0.91,350000
243220,0.86,35000
243280,0.79,35000
243360,0.78,150000
243450,0.81,150000
243470,0.67,750000
243780,0.77,350000
243800,0.86,350000
243930,0.66,350000
243950,0.75,350000
243970,0.93,750000
244030,0.56,75000
244050,0.52,350000
244070,0.68,750000
244090,0.63,750000
244160,0.87,750000
244210,0.87,750000
244410,0.73,35000
244430,0.84,150000
244450,0.85,750000
244590,0.66,350000
244690,0.68,75000
244710,0.85,350000
244730,0.84,350000
244750,0.83,10000
244770,0.71,350000
244810,0.82,75000
244830,0.89,10000
244850,0.86,3500000
244870,0.91,150000
244890,0.78,75000
244910,0.78,35000
244930,0.66,1500000
244950,0.79,35000
245050,0.47,150000
245170,0.94,1500000
245280,0.85,350000
245300,0.57,35000
245370,0.39,75000
245390,0.89,150000
245410,0.69,75000
245430,0.76,75000
245450,0.92,150000
245470,0.74,750000
245490,0.65,350000
245620,0.76,1500000
246070,0.54,350000
246090,0.19,150000
246110,0.71,350000
246420,0.97,350000
246580,0.87,350000
246620,0.93,1500000
246680,0.63,150000
246700,0.67,150000
246720,0.37,10000
246740,0.29,150000
246760,0.77,150000
246800,0.4,35000
246820,0.78,10000
246840,0.92,150000
246880,0.31,10000
246900,0.92,750000
246920,0.92,35000
246940,0.21,35000
246960,0.84,150000
246980,0.7,35000
247000,0.75,350000
247020,0.95,350000
247080,0.96,1500000
247140,0.9,75000
247240,0.81,350000
247370,0.74,150000
247430,0.84,750000
247660,0.69,350000
247730,0.42,750000
247870,0.41,35000
247950,0.25,350000
248170,0.9,150000
248190,0.87,75000
248270,0.51,10000
248310,0.96,350000
248330,0.92,75000
248350,0.64,35000
248370,0.68,35000
248390,0.88,350000
248470,0.66,75000
248510,0.83,35000
248530,0.74,350000
248550,0.89,350000
248570,0.88,3500000
248610,0.94,750000
248630,0.46,75000
248650,0.76,150000
248800,0.77,75000
248820,0.93,1500000
248860,0.9,150000
249050,0.88,750000
249130,0.93,750000
249190,0.45,75000
249230,0.71,750000
249330,0.9,150000
249360,0.68,75000
249550,0.7,35000
249570,0.48,10000
249590,0.86,350000
249610,0.55,75000
249650,0.61,750000
249680,0.92,150000
249870,0.82,350000
249930,0.43,10000
249990,0.74,750000
250050,0.96,150000
250070,0.79,10000
250110,0.95,150000
250180,0.9,750000
250260,0.91,350000
250320,0.98,1500000
250340,0.72,350000
250380,0.88,75000
250400,0.82,1500000
250420,0.59,750000
250460,0.75,350000
250500,0.95,150000
250520,0.85,150000
250540,0.51,10000
250560,0.8,150000
250580,0.69,150000
250600,0.92,750000
250620,0.87,350000
250640,0.81,35000
250660,0.69,35000
250680,0.7,10000
250700,0.9,150000
250720,0.19,10000
250760,0.97,750000
250900,0.98,3500000
251020,0.43,10000
251060,0.87,750000
251110,0.89,35000
251130,0.93,350000
251150,0.91,350000
251170,0.72,350000
251210,0.9,150000
251230,0.78,75000
251270,0.92,35000
251290,0.98,75000
251310,0.57,35000
251370,0.97,35000
251410,0.42,10000
251430,0.92,150000
251450,0.4,75000
251470,0.94,350000
251490,0.97,10000
251510,0.86,35000
251530,0.79,150000
251570,0.78,3500000
251630,0.86,75000
251690,0.65,150000
251710,0.54,150000
251730,0.91,350000
251770,0.88,75000
251810,0.73,35000
251830,0.95,35000
251850,0.76,75000
251870,0.88,350000
251890,0.57,35000
251910,0.76,150000
251950,0.41,350000
251990,0.95,350000
252010,0.83,150000
252030,0.85,150000
252050,0.12,35000
252070,0.76,35000
252090,0.8,10000
252110,0.95,350000
252130,0.94,150000
252170,0.81,150000
252230,0.67,35000
252250,0.5,75000
252270,0.65,75000
252290,0.66,75000
252310,0.85,150000
252330,0.89,350000
252350,0.77,150000
252390,0.61,10000
252410,0.93,750000
252430,0.41,75000
252450,0.56,75000
252470,0.79,150000
252490,0.8,7500000
252530,0.77,150000
252550,0.88,35000
252570,0.65,35000
252610,0.93,350000
252630,0.88,350000
252670,0.89,350000
252690,0.79,35000
252710,0.82,35000
252730,0.73,75000
252750,0.89,35000
252830,0.7,75000
252870,0.9,150000
252890,0.81,35000
252910,0.15,75000
252950,0.92,7500000
252970,0.76,10000
253030,0.94,750000
253110,0.93,150000
253150,0.78,35000
253230,0.98,350000
253250,0.75,350000
253290,0.88,75000
253330,0.74,150000
253350,0.85,35000
253370,0.65,150000
253390,0.65,150000
253410,0.48,150000
253430,0.71,350000
253490,0.64,350000
253510,0.45,150000
253570,0.38,35000
253610,0.73,75000
253670,0.73,10000
253690,0.78,75000
253710,0.43,7500000
253750,0.95,150000
253770,0.36,75000
253790,0.82,10000
253840,0.91,150000
253860,0.56,350000
253880,0.73,350000
253900,0.82,750000
253960,0.64,350000
253980,0.78,1500000
254060,0.6,750000
254080,0.56,750000
254200,0.74,150000
254300,0.72,75000
254320,0.89,75000
254440,0.9,350000
254460,0.93,75000
254480,0.8,75000
254590,0.48,10000
254700,0.84,750000
254820,0.85,35000
254840,0.85,35000
254860,0.38,10000
254880,0.91,35000
254920,0.79,10000
254960,0.9,350000
255070,0.62,350000
255220,0.76,750000
255260,0.66,35000
255280,0.73,150000
255300,0.88,150000
255320,0.83,350000
255340,0.97,75000
255370,0.65,150000
255390,0.95,75000
255420,0.44,350000
255710,0.92,7500000
255870,0.9,150000
255940,0.46,150000
255960,0.86,35000
256010,0.46,35000
256030,0.63,35000
256070,0.74,35000
256190,0.63,350000
256290,0.93,750000
256330,0.64,75000
256370,0.78,75000
256390,0.48,35000
256460,0.9,35000
257030,0.87,35000
257050,0.51,150000
257120,0.8,150000
257170,0.85,150000
257220,0.66,35000
257260,0.94,10000
257350,0.86,750000
257510,0.96,1500000
257630,0.47,75000
257670,0.78,10000
257690,0.86,35000
257710,0.87,150000
257730,0.79,750000
257750,0.83,750000
257770,0.59,10000
257790,0.88,35000
257830,0.63,150000
257850,0.94,750000
257870,0.76,35000
257970,0.81,75000
257990,0.85,75000
258010,0.84,150000
258050,0.67,150000
258070,0.78,35000
258090,0.59,75000
258180,0.32,750000
258200,0.57,350000
258220,0.61,75000
258520,0.89,750000
258590,0.75,35000
258760,0.77,750000
258880,0.45,150000
258890,0.8,150000
258910,0.78,150000
258950,0.59,35000
258970,0.78,750000
259020,0.69,350000
259060,0.91,75000
259080,0.92,1500000
259130,0.79,750000
259170,0.4,75000
259190,0.59,35000
259320,0.46,350000
259340,0.56,150000
259390,0.77,150000
259410,0.89,10000
259450,0.64,10000
259470,0.69,35000
259510,0.85,150000
259550,0.93,150000
259570,0.75,35000
259600,0.83,150000
259620,0.5,75000
259640,0.33,10000
259660,0.64,75000
259680,0.95,350000
259720,0.67,10000
259740,0.93,150000
259810,0.95,10000
259830,0.56,35000
259870,0.8,35000
259890,0.25,75000
259910,0.21,35000
259940,0.69,75000
259960,0.91,75000
259980,0.84,35000
260000,0.7,75000
260020,0.55,75000
260040,0.78,75000
260060,0.76,75000
260080,0.41,35000
260130,0.76,75000
260160,0.82,75000
260190,0.92,75000
260210,0.58,150000
260230,0.96,350000
260250,0.61,75000
260270,0.58,75000
260330,0.76,35000
260380,0.65,10000
260410,0.74,350000
260430,0.68,350000
260530,0.93,10000
260550,0.75,35000
260570,0.9,75000
260650,0.63,35000
260690,0.74,75000
260710,0.68,75000
260730,0.77,150000
260750,0.97,350000
260790,0.82,75000
260930,0.54,75000
261110,0.76,1500000
261180,0.94,750000
261350,0.55,10000
261470,0.77,75000
261490,0.76,150000
261510,0.88,350000
261530,0.77,150000
261640,0.77,3500000
261680,0.78,35000
261700,0.88,75000
261720,0.56,75000
261740,0.64,10000
261760,0.57,150000
261880,0.84,150000
261900,1.0,10000
261920,0.41,10000
261940,0.72,35000
261960,0.63,35000
262000,0.9,75000
262060,0.86,3500000
262080,0.16,10000
262100,0.53,10000
262120,0.75,75000
262150,0.72,350000
262190,0.79,10000
262210,0.82,35000
262240,0.87,35000
262260,0.88,75000
262280,0.79,1500000
262300,0.66,75000
262390,0.85,150000
262410,0.83,3500000
262450,0.86,35000
262470,0.9,150000
262490,0.77,35000
262510,0.69,10000
262550,0.88,75000
262590,0.86,10000
262610,0.55,10000
262630,0.81,10000
262690,0.83,150000
262750,0.69,35000
262770,0.93,35000
262790,0.81,75000
262810,0.56,10000
262830,0.9,150000
262850,0.96,150000
262870,0.13,35000
262900,0.73,35000
262920,0.52,35000
262940,0.88,350000
262960,0.79,75000
262980,0.24,35000
263020,0.9,75000
263040,0.71,10000
263060,0.81,750000
263080,0.68,35000
263100,0.83,35000
263120,0.47,10000
263140,0.43,35000
263180,0.69,10000
263200,0.78,75000
263280,0.85,1500000
263300,0.86,350000
263320,0.8,150000
263340,0.57,35000
263360,0.72,75000
263380,0.9,35000
263400,0.87,75000
263420,0.46,75000
263460,0.72,150000
263480,0.48,35000
263500,0.77,1500000
263520,0.68,35000
263540,0.56,750000
263560,0.81,75000
263600,0.42,10000
263620,0.82,150000
263640,0.38,10000
263680,0.53,35000
263700,0.77,75000
263720,0.72,35000
263740,0.85,150000
263760,0.92,350000
263800,0.11,10000
263820,0.88,75000
263860,0.73,150000
263880,0.88,35000
263920,0.72,10000
263940,0.73,10000
263960,0.81,35000
263980,0.93,750000
264000,0.64,35000
264020,0.71,10000
264060,0.85,35000
264080,0.85,75000
264120,0.46,350000
264160,0.88,35000
264200,0.98,750000
264220,0.87,35000
264240,0.72,350000
264260,0.7,10000
264280,0.62,75000
264300,0.7,150000
264320,0.61,35000
264340,0.84,35000
264380,0.94,350000
264400,1.0,10000
264440,0.17,10000
264460,0.4,10000
264480,0.36,75000
264520,0.75,35000
264540,0.67,150000
264560,0.85,35000
264580,0.53,35000
264710,0.94,3500000
264730,0.75,150000
265000,0.86,75000
265120,0.5,150000
265170,0.83,35000
265210,0.9,750000
265240,0.39,35000
265300,0.6,750000
265330,0.75,150000
265380,0.68,150000
265470,0.86,10000
265550,0.7,750000
265590,0.73,1500000
265610,0.96,350000
265630,0.91,3500000
265670,0.32,75000
265690,0.78,150000
265730,1.0,10000
265750,0.72,75000
265770,0.25,350000
265790,0.65,35000
265810,0.59,35000
265830,0.75,150000
265870,0.59,75000
265890,0.96,350000
265930,0.89,3500000
265950,0.75,75000
265970,0.48,35000
265990,0.68,35000
266010,0.96,350000
266030,0.51,150000
266050,0.44,75000
266090,0.39,10000
266110,0.82,350000
266130,0.82,350000
266150,0.6,350000
266170,0.67,75000
266190,0.56,10000
266210,0.94,350000
266230,0.85,75000
266250,0.88,35000
266270,0.8,10000
266290,0.3,35000
266310,0.74,350000
266330,0.63,75000
266370,0.45,10000
266390,0.8,75000
266410,0.84,35000
266430,0.69,750000
266490,0.87,75000
266510,0.91,750000
266840,0.86,1500000
266980,0.67,10000
